,x,y
ring_finger_mcp,0.40569162368774414,0.33374688029289246
ring_finger_pip,0.4009040296077728,0.25330135226249695
ring_finger_dip,0.3986680209636688,0.200397327542305
ring_finger_tip,0.39739570021629333,0.15385863184928894
pinky_mcp,0.3812571167945862,0.35445016622543335
pinky_pip,0.36429324746131897,0.2956557869911194
pinky_dip,0.35599738359451294,0.2537749111652374
pinky_tip,0.3514859080314636,0.21283937990665436
wrist,0.415667861700058,0.5107054710388184
thumb_cmc,0.4610426127910614,0.4936271011829376
thumb_mcp,0.495107501745224,0.44999250769615173
thumb_ip,0.5167805552482605,0.40677499771118164
thumb_tip,0.5402079820632935,0.38021987676620483
index_finger_mcp,0.4580129384994507,0.3346039652824402
index_finger_pip,0.4715349078178406,0.26449376344680786
index_finger_dip,0.4782138466835022,0.21826717257499695
index_finger_tip,0.4835025370121002,0.17710375785827637
middle_finger_mcp,0.4315161108970642,0.32376226782798767
middle_finger_pip,0.435271292924881,0.24049529433250427
middle_finger_dip,0.4372735619544983,0.18533986806869507
middle_finger_tip,0.4379774034023285,0.1382112205028534
ring_finger_mcp,0.40704840421676636,0.33017483353614807
ring_finger_pip,0.40289267897605896,0.24946002662181854
ring_finger_dip,0.4009970724582672,0.196208193898201
ring_finger_tip,0.40009716153144836,0.14933350682258606
pinky_mcp,0.38247573375701904,0.35107213258743286
pinky_pip,0.36580973863601685,0.292357861995697
pinky_dip,0.35781413316726685,0.2503940761089325
pinky_tip,0.353620707988739,0.20958533883094788
wrist,0.4168563187122345,0.5076534748077393
thumb_cmc,0.4621829092502594,0.4907681941986084
thumb_mcp,0.4961284101009369,0.446254700422287
thumb_ip,0.517909049987793,0.4030483067035675
thumb_tip,0.5411967039108276,0.37750449776649475
index_finger_mcp,0.4589393436908722,0.3309149742126465
index_finger_pip,0.473004549741745,0.261660635471344
index_finger_dip,0.4799230098724365,0.21587535738945007
index_finger_tip,0.4854400157928467,0.17472676932811737
middle_finger_mcp,0.4326789975166321,0.320317804813385
middle_finger_pip,0.4367521107196808,0.23805418610572815
middle_finger_dip,0.43926265835762024,0.18272235989570618
middle_finger_tip,0.440381795167923,0.1346166431903839
ring_finger_mcp,0.4084964692592621,0.32701224088668823
ring_finger_pip,0.40392231941223145,0.24700818955898285
ring_finger_dip,0.40260374546051025,0.19354167580604553
ring_finger_tip,0.40220907330513,0.14606885612010956
pinky_mcp,0.3842560946941376,0.34819450974464417
pinky_pip,0.36753028631210327,0.28949108719825745
pinky_dip,0.3599056601524353,0.24716567993164062
pinky_tip,0.355978786945343,0.20593684911727905
wrist,0.41947707533836365,0.5042390823364258
thumb_cmc,0.46464434266090393,0.4865860044956207
thumb_mcp,0.4979622960090637,0.4422944188117981
thumb_ip,0.520469069480896,0.39921456575393677
thumb_tip,0.5430677533149719,0.3729843497276306
index_finger_mcp,0.46027815341949463,0.3285870850086212
index_finger_pip,0.4744189381599426,0.2594447135925293
index_finger_dip,0.4814983904361725,0.21366816759109497
index_finger_tip,0.4869774281978607,0.17256344854831696
middle_finger_mcp,0.4346409738063812,0.3179762363433838
middle_finger_pip,0.43888571858406067,0.2346312701702118
middle_finger_dip,0.4415823519229889,0.17922718822956085
middle_finger_tip,0.44269582629203796,0.13122902810573578
ring_finger_mcp,0.4106435775756836,0.3246224820613861
ring_finger_pip,0.40636301040649414,0.24405743181705475
ring_finger_dip,0.40491923689842224,0.19000737369060516
ring_finger_tip,0.4040675461292267,0.1424546241760254
pinky_mcp,0.38642042875289917,0.34548667073249817
pinky_pip,0.3693816065788269,0.28627073764801025
pinky_dip,0.3616541028022766,0.24354463815689087
pinky_tip,0.35753798484802246,0.20238767564296722
wrist,0.42131564021110535,0.5002574920654297
thumb_cmc,0.46680572628974915,0.48309004306793213
thumb_mcp,0.5007081627845764,0.4388260543346405
thumb_ip,0.5230159759521484,0.3952036201953888
thumb_tip,0.5455833077430725,0.3691903054714203
index_finger_mcp,0.46201714873313904,0.32461175322532654
index_finger_pip,0.4756879508495331,0.2545650005340576
index_finger_dip,0.48253247141838074,0.20828208327293396
index_finger_tip,0.4878222644329071,0.1669144630432129
middle_finger_mcp,0.43626639246940613,0.3140440881252289
middle_finger_pip,0.44025155901908875,0.23029667139053345
middle_finger_dip,0.44286471605300903,0.17494767904281616
middle_finger_tip,0.44402241706848145,0.12753228843212128
ring_finger_mcp,0.41226252913475037,0.3204268515110016
ring_finger_pip,0.40784552693367004,0.2395925223827362
ring_finger_dip,0.40642520785331726,0.18578223884105682
ring_finger_tip,0.40574342012405396,0.13884535431861877
pinky_mcp,0.38810575008392334,0.34078243374824524
pinky_pip,0.3712129592895508,0.28158649802207947
pinky_dip,0.36354702711105347,0.23926898837089539
pinky_tip,0.359504759311676,0.1986733078956604
wrist,0.4236609935760498,0.4967172145843506
thumb_cmc,0.4689229428768158,0.48027917742729187
thumb_mcp,0.5031732320785522,0.4350193440914154
thumb_ip,0.5253672003746033,0.39099258184432983
thumb_tip,0.5487626791000366,0.36477407813072205
index_finger_mcp,0.46520307660102844,0.3206266164779663
index_finger_pip,0.47854945063591003,0.250200092792511
index_finger_dip,0.4849686920642853,0.2037041038274765
index_finger_tip,0.48973992466926575,0.1624283343553543
middle_finger_mcp,0.43958550691604614,0.3096618950366974
middle_finger_pip,0.4435262084007263,0.22582665085792542
middle_finger_dip,0.4455980658531189,0.17033430933952332
middle_finger_tip,0.44607341289520264,0.12323996424674988
ring_finger_mcp,0.41573718190193176,0.3158987760543823
ring_finger_pip,0.4111659824848175,0.2349761426448822
ring_finger_dip,0.4092947840690613,0.18116700649261475
ring_finger_tip,0.40802469849586487,0.13435325026512146
pinky_mcp,0.3916512727737427,0.33631956577301025
pinky_pip,0.3746800422668457,0.27758651971817017
pinky_dip,0.36655908823013306,0.23531314730644226
pinky_tip,0.361905574798584,0.19474035501480103
wrist,0.4276234209537506,0.4948786497116089
thumb_cmc,0.47299179434776306,0.4787801504135132
thumb_mcp,0.5075886845588684,0.43268755078315735
thumb_ip,0.5310853123664856,0.3897862136363983
thumb_tip,0.5547969341278076,0.3641679883003235
index_finger_mcp,0.47065675258636475,0.3180508315563202
index_finger_pip,0.48327332735061646,0.24695318937301636
index_finger_dip,0.4889335036277771,0.19974000751972198
index_finger_tip,0.4929545521736145,0.15816928446292877
middle_finger_mcp,0.4450255334377289,0.30707868933677673
middle_finger_pip,0.4481819272041321,0.22277554869651794
middle_finger_dip,0.44979649782180786,0.16756922006607056
middle_finger_tip,0.4500279128551483,0.12076842784881592
ring_finger_mcp,0.4211307168006897,0.31346046924591064
ring_finger_pip,0.4173573851585388,0.23175960779190063
ring_finger_dip,0.4154036343097687,0.1775331199169159
ring_finger_tip,0.4138316214084625,0.13060662150382996
pinky_mcp,0.39711982011795044,0.3343331515789032
pinky_pip,0.38052475452423096,0.2755008041858673
pinky_dip,0.3723892569541931,0.23289689421653748
pinky_tip,0.36744770407676697,0.1922164261341095
wrist,0.43483301997184753,0.4949778914451599
thumb_cmc,0.48017048835754395,0.48008522391319275
thumb_mcp,0.5160024762153625,0.4352084994316101
thumb_ip,0.5388264060020447,0.39232689142227173
thumb_tip,0.5622299909591675,0.3667031526565552
index_finger_mcp,0.4780949354171753,0.31820130348205566
index_finger_pip,0.49042177200317383,0.2474040389060974
index_finger_dip,0.4963828921318054,0.20070144534111023
index_finger_tip,0.5010746717453003,0.15988515317440033
middle_finger_mcp,0.4521752893924713,0.3064456284046173
middle_finger_pip,0.4573083519935608,0.22223007678985596
middle_finger_dip,0.4601825475692749,0.16719914972782135
middle_finger_tip,0.46165648102760315,0.12080949544906616
ring_finger_mcp,0.42778027057647705,0.31251466274261475
ring_finger_pip,0.4255673289299011,0.23079177737236023
ring_finger_dip,0.4240432679653168,0.1770499348640442
ring_finger_tip,0.4229198694229126,0.13085554540157318
pinky_mcp,0.4032949209213257,0.333310067653656
pinky_pip,0.3880196809768677,0.27399274706840515
pinky_dip,0.379939466714859,0.23180052638053894
pinky_tip,0.3748360276222229,0.19152061641216278
wrist,0.4432542622089386,0.4982492923736572
thumb_cmc,0.4893198609352112,0.48294252157211304
thumb_mcp,0.5260005593299866,0.4374970495700836
thumb_ip,0.5476517677307129,0.3944471478462219
thumb_tip,0.5709890127182007,0.3688862919807434
index_finger_mcp,0.487903356552124,0.32161617279052734
index_finger_pip,0.5009740591049194,0.2513870298862457
index_finger_dip,0.5086281895637512,0.20451319217681885
index_finger_tip,0.5151143670082092,0.16314423084259033
middle_finger_mcp,0.4615109860897064,0.30903589725494385
middle_finger_pip,0.4654839336872101,0.22514468431472778
middle_finger_dip,0.46952465176582336,0.17051996290683746
middle_finger_tip,0.472398966550827,0.12390062212944031
ring_finger_mcp,0.43695712089538574,0.3142951428890228
ring_finger_pip,0.4319528043270111,0.23243585228919983
ring_finger_dip,0.4316885769367218,0.17823755741119385
ring_finger_tip,0.43234866857528687,0.13085231184959412
pinky_mcp,0.4129435420036316,0.33427000045776367
pinky_pip,0.39667025208473206,0.2737567126750946
pinky_dip,0.38921788334846497,0.230320543050766
pinky_tip,0.3847772181034088,0.18875570595264435
wrist,0.4551837146282196,0.49781596660614014
thumb_cmc,0.5005071759223938,0.4841269254684448
thumb_mcp,0.5352784395217896,0.4388076066970825
thumb_ip,0.5578347444534302,0.39699509739875793
thumb_tip,0.5840018391609192,0.3757109045982361
index_finger_mcp,0.49862140417099,0.3229442834854126
index_finger_pip,0.5133063197135925,0.25307324528694153
index_finger_dip,0.5211443305015564,0.20709379017353058
index_finger_tip,0.5270907878875732,0.1669786423444748
middle_finger_mcp,0.4725325405597687,0.3095487952232361
middle_finger_pip,0.47733744978904724,0.22464200854301453
middle_finger_dip,0.48237571120262146,0.17116722464561462
middle_finger_tip,0.4857180714607239,0.12644365429878235
ring_finger_mcp,0.4488709270954132,0.3135261833667755
ring_finger_pip,0.4441561996936798,0.23169834911823273
ring_finger_dip,0.44511377811431885,0.17915154993534088
ring_finger_tip,0.4466198682785034,0.13339608907699585
pinky_mcp,0.42653512954711914,0.33175793290138245
pinky_pip,0.4109666645526886,0.27159440517425537
pinky_dip,0.403844952583313,0.2294875979423523
pinky_tip,0.3994905948638916,0.1899794340133667
wrist,0.4666071832180023,0.5020012855529785
thumb_cmc,0.5116907954216003,0.48715245723724365
thumb_mcp,0.5481954216957092,0.4453901946544647
thumb_ip,0.5697755813598633,0.4041275382041931
thumb_tip,0.5975263118743896,0.38002750277519226
index_finger_mcp,0.5107917189598083,0.3275553286075592
index_finger_pip,0.525425910949707,0.2580282688140869
index_finger_dip,0.5337070226669312,0.2133898138999939
index_finger_tip,0.5410429239273071,0.17398130893707275
middle_finger_mcp,0.48506060242652893,0.3131580352783203
middle_finger_pip,0.49221915006637573,0.2305183708667755
middle_finger_dip,0.4993799328804016,0.17740680277347565
middle_finger_tip,0.505172610282898,0.13247689604759216
ring_finger_mcp,0.46090734004974365,0.3157472014427185
ring_finger_pip,0.45902523398399353,0.23434463143348694
ring_finger_dip,0.46159642934799194,0.1819605976343155
ring_finger_tip,0.4647354781627655,0.1361997127532959
pinky_mcp,0.43773406744003296,0.3330361843109131
pinky_pip,0.4243757724761963,0.27243709564208984
pinky_dip,0.41856077313423157,0.2312297224998474
pinky_tip,0.41527312994003296,0.19308826327323914
wrist,0.4786226451396942,0.505273163318634
thumb_cmc,0.5244362354278564,0.4912831783294678
thumb_mcp,0.5610429048538208,0.4499855041503906
thumb_ip,0.583515465259552,0.41039109230041504
thumb_tip,0.6083221435546875,0.39314988255500793
index_finger_mcp,0.5263522863388062,0.33314457535743713
index_finger_pip,0.5417859554290771,0.26467999815940857
index_finger_dip,0.5506454110145569,0.22044749557971954
index_finger_tip,0.5579499006271362,0.18150702118873596
middle_finger_mcp,0.5017790198326111,0.31882452964782715
middle_finger_pip,0.5121769905090332,0.2356889396905899
middle_finger_dip,0.5207648277282715,0.18290555477142334
middle_finger_tip,0.527280330657959,0.13791422545909882
ring_finger_mcp,0.47718101739883423,0.32107093930244446
ring_finger_pip,0.4766409695148468,0.23981618881225586
ring_finger_dip,0.48057299852371216,0.18748435378074646
ring_finger_tip,0.48499593138694763,0.14145100116729736
pinky_mcp,0.45187243819236755,0.33803945779800415
pinky_pip,0.4378434717655182,0.2780267298221588
pinky_dip,0.4327769875526428,0.23668795824050903
pinky_tip,0.430777370929718,0.1975490003824234
wrist,0.4918540120124817,0.5055772066116333
thumb_cmc,0.5379748344421387,0.494402676820755
thumb_mcp,0.5744085907936096,0.4559546113014221
thumb_ip,0.5991767048835754,0.41612908244132996
thumb_tip,0.6258947849273682,0.39955994486808777
index_finger_mcp,0.5413763523101807,0.34127336740493774
index_finger_pip,0.5563784837722778,0.2733941674232483
index_finger_dip,0.5650246739387512,0.22960060834884644
index_finger_tip,0.5724005699157715,0.18999308347702026
middle_finger_mcp,0.5179983377456665,0.32519134879112244
middle_finger_pip,0.5278199315071106,0.24283640086650848
middle_finger_dip,0.5363122224807739,0.1893901526927948
middle_finger_tip,0.5431650280952454,0.14178761839866638
ring_finger_mcp,0.4941056966781616,0.32533079385757446
ring_finger_pip,0.49468860030174255,0.24789658188819885
ring_finger_dip,0.5006005167961121,0.19880232214927673
ring_finger_tip,0.5070126056671143,0.15484140813350677
pinky_mcp,0.46900323033332825,0.33933261036872864
pinky_pip,0.453540176153183,0.2832310199737549
pinky_dip,0.4458732604980469,0.24815833568572998
pinky_tip,0.4402792751789093,0.21624034643173218
wrist,0.5078163743019104,0.5124752521514893
thumb_cmc,0.5540497899055481,0.49904191493988037
thumb_mcp,0.5904025435447693,0.4681691527366638
thumb_ip,0.6160294413566589,0.4340526759624481
thumb_tip,0.6375415325164795,0.4038134813308716
index_finger_mcp,0.5581705570220947,0.34671878814697266
index_finger_pip,0.5742263793945312,0.27874818444252014
index_finger_dip,0.5831887125968933,0.23454000055789948
index_finger_tip,0.5917275547981262,0.19291487336158752
middle_finger_mcp,0.5354032516479492,0.3306232690811157
middle_finger_pip,0.5454241037368774,0.2507452964782715
middle_finger_dip,0.5545949339866638,0.19632765650749207
middle_finger_tip,0.5629450082778931,0.14728862047195435
ring_finger_mcp,0.5114026665687561,0.3313082158565521
ring_finger_pip,0.5128930807113647,0.2518231272697449
ring_finger_dip,0.518534779548645,0.1997290551662445
ring_finger_tip,0.5249446630477905,0.15242373943328857
pinky_mcp,0.48714521527290344,0.3461648225784302
pinky_pip,0.4746055006980896,0.28693461418151855
pinky_dip,0.4689837694168091,0.24525858461856842
pinky_tip,0.46550625562667847,0.20566600561141968
wrist,0.5270328521728516,0.5192941427230835
thumb_cmc,0.574013352394104,0.5075740814208984
thumb_mcp,0.6107044219970703,0.48020341992378235
thumb_ip,0.6360670924186707,0.4497882127761841
thumb_tip,0.65318363904953,0.41927066445350647
index_finger_mcp,0.5749427080154419,0.3520277142524719
index_finger_pip,0.589282214641571,0.28289029002189636
index_finger_dip,0.6017037630081177,0.24045640230178833
index_finger_tip,0.6147213578224182,0.20156531035900116
middle_finger_mcp,0.5530341267585754,0.336527556180954
middle_finger_pip,0.5626723766326904,0.2564674913883209
middle_finger_dip,0.5743986368179321,0.20338597893714905
middle_finger_tip,0.5859138369560242,0.1575036346912384
ring_finger_mcp,0.5309016108512878,0.3374963700771332
ring_finger_pip,0.531181275844574,0.2597530782222748
ring_finger_dip,0.5378757119178772,0.20709213614463806
ring_finger_tip,0.5464351773262024,0.1604386419057846
pinky_mcp,0.5092984437942505,0.3523717522621155
pinky_pip,0.5001859664916992,0.2913343906402588
pinky_dip,0.49790507555007935,0.24911178648471832
pinky_tip,0.49884214997291565,0.20992785692214966
wrist,0.5453210473060608,0.5315932631492615
thumb_cmc,0.5920647382736206,0.5201866626739502
thumb_mcp,0.6268287301063538,0.48225313425064087
thumb_ip,0.6508051156997681,0.44727814197540283
thumb_tip,0.6723493933677673,0.430693656206131
index_finger_mcp,0.5944051146507263,0.36368146538734436
index_finger_pip,0.6096253395080566,0.2975649833679199
index_finger_dip,0.6234729886054993,0.25626394152641296
index_finger_tip,0.6369964480400085,0.22083136439323425
middle_finger_mcp,0.5735210180282593,0.34793686866760254
middle_finger_pip,0.5843568444252014,0.2689844071865082
middle_finger_dip,0.5983836054801941,0.21890820562839508
middle_finger_tip,0.6117020845413208,0.1768542379140854
ring_finger_mcp,0.5525107383728027,0.34746259450912476
ring_finger_pip,0.5532408952713013,0.2694062292575836
ring_finger_dip,0.5622154474258423,0.2188408523797989
ring_finger_tip,0.5721698999404907,0.17608104646205902
pinky_mcp,0.531326949596405,0.3611108958721161
pinky_pip,0.5187321305274963,0.30114278197288513
pinky_dip,0.5167931318283081,0.25920718908309937
pinky_tip,0.5188111066818237,0.22001831233501434
wrist,0.5682888627052307,0.5432671308517456
thumb_cmc,0.6140340566635132,0.5347411632537842
thumb_mcp,0.6485636234283447,0.5010588765144348
thumb_ip,0.6702648401260376,0.468964159488678
thumb_tip,0.6892048716545105,0.45040059089660645
index_finger_mcp,0.622590959072113,0.38047346472740173
index_finger_pip,0.6384662985801697,0.3144713342189789
index_finger_dip,0.6510452032089233,0.2746654152870178
index_finger_tip,0.6627580523490906,0.23914413154125214
middle_finger_mcp,0.6006249189376831,0.3630438446998596
middle_finger_pip,0.6122622489929199,0.2828478217124939
middle_finger_dip,0.6269400715827942,0.23467548191547394
middle_finger_tip,0.6401070952415466,0.1937391310930252
ring_finger_mcp,0.5778547525405884,0.36061158776283264
ring_finger_pip,0.5795966982841492,0.28010380268096924
ring_finger_dip,0.5885145664215088,0.22956550121307373
ring_finger_tip,0.598129153251648,0.1863565444946289
pinky_mcp,0.5549348592758179,0.3724062442779541
pinky_pip,0.5430183410644531,0.31005698442459106
pinky_dip,0.5423686504364014,0.2680615484714508
pinky_tip,0.5461456775665283,0.22957302629947662
wrist,0.5870781540870667,0.5593626499176025
thumb_cmc,0.6332207322120667,0.5558078289031982
thumb_mcp,0.6675963401794434,0.525544285774231
thumb_ip,0.6897683143615723,0.493707537651062
thumb_tip,0.7114209532737732,0.4760147035121918
index_finger_mcp,0.6368139982223511,0.39742571115493774
index_finger_pip,0.65400630235672,0.3325856626033783
index_finger_dip,0.6688153743743896,0.2950748801231384
index_finger_tip,0.6837222576141357,0.2619273066520691
middle_finger_mcp,0.6178955435752869,0.3793010413646698
middle_finger_pip,0.6318524479866028,0.30023759603500366
middle_finger_dip,0.6494123339653015,0.25342273712158203
middle_finger_tip,0.6660841703414917,0.2145380824804306
ring_finger_mcp,0.5985580086708069,0.37674832344055176
ring_finger_pip,0.6007190346717834,0.2955034673213959
ring_finger_dip,0.6121939420700073,0.24502161145210266
ring_finger_tip,0.624627411365509,0.20244154334068298
pinky_mcp,0.5786265134811401,0.38922709226608276
pinky_pip,0.5674093961715698,0.32827991247177124
pinky_dip,0.5679990649223328,0.2870025336742401
pinky_tip,0.5726598501205444,0.24936173856258392
wrist,0.6071207523345947,0.5858135223388672
thumb_cmc,0.6542801260948181,0.5826660394668579
thumb_mcp,0.6897885203361511,0.5497120022773743
thumb_ip,0.7115634083747864,0.5182050466537476
thumb_tip,0.733673632144928,0.5050755739212036
index_finger_mcp,0.6592170000076294,0.41926267743110657
index_finger_pip,0.6735068559646606,0.35567477345466614
index_finger_dip,0.6915531754493713,0.32000815868377686
index_finger_tip,0.7105069756507874,0.2904806137084961
middle_finger_mcp,0.6437652707099915,0.40373802185058594
middle_finger_pip,0.6552221179008484,0.32691773772239685
middle_finger_dip,0.6732734441757202,0.2828836441040039
middle_finger_tip,0.6912897825241089,0.24686869978904724
ring_finger_mcp,0.6264722943305969,0.40147027373313904
ring_finger_pip,0.6287963390350342,0.3237554728984833
ring_finger_dip,0.6418787240982056,0.27521252632141113
ring_finger_tip,0.6563385725021362,0.23439936339855194
pinky_mcp,0.6069263815879822,0.41305071115493774
pinky_pip,0.5955451130867004,0.3500187397003174
pinky_dip,0.5955202579498291,0.30729812383651733
pinky_tip,0.5997335910797119,0.26764875650405884
wrist,0.6264249086380005,0.6217063665390015
thumb_cmc,0.6734253764152527,0.6182138323783875
thumb_mcp,0.7066842317581177,0.5872357487678528
thumb_ip,0.7285812497138977,0.5610395073890686
thumb_tip,0.7479999661445618,0.5436483025550842
index_finger_mcp,0.6872715950012207,0.4599151611328125
index_finger_pip,0.7068291902542114,0.3959481418132782
index_finger_dip,0.7266957759857178,0.3604164123535156
index_finger_tip,0.7464408278465271,0.3321521282196045
middle_finger_mcp,0.6732903718948364,0.4469202756881714
middle_finger_pip,0.6905868053436279,0.3705725371837616
middle_finger_dip,0.7109273672103882,0.32362401485443115
middle_finger_tip,0.7296903729438782,0.285895973443985
ring_finger_mcp,0.6565203070640564,0.4467334449291229
ring_finger_pip,0.6646360754966736,0.3693505525588989
ring_finger_dip,0.6792140603065491,0.3199068307876587
ring_finger_tip,0.6942914128303528,0.2789907455444336
pinky_mcp,0.6369122862815857,0.45865318179130554
pinky_pip,0.6329050660133362,0.3962419331073761
pinky_dip,0.6381186842918396,0.35485324263572693
pinky_tip,0.6464800834655762,0.3191000521183014
wrist,0.6408360600471497,0.6609059572219849
thumb_cmc,0.6869819760322571,0.6640084385871887
thumb_mcp,0.7218657732009888,0.6368594765663147
thumb_ip,0.7460536956787109,0.6136631369590759
thumb_tip,0.7639081478118896,0.601266622543335
index_finger_mcp,0.7123011350631714,0.5084735155105591
index_finger_pip,0.733306884765625,0.4474036395549774
index_finger_dip,0.7525182962417603,0.4112619161605835
index_finger_tip,0.7706596851348877,0.38202574849128723
middle_finger_mcp,0.7009203433990479,0.4948161542415619
middle_finger_pip,0.7216755151748657,0.4220244586467743
middle_finger_dip,0.741094172000885,0.37645193934440613
middle_finger_tip,0.7589467167854309,0.33873939514160156
ring_finger_mcp,0.6851226687431335,0.49154800176620483
ring_finger_pip,0.6990519762039185,0.4196767807006836
ring_finger_dip,0.7165498733520508,0.37537863850593567
ring_finger_tip,0.7337562441825867,0.33770906925201416
pinky_mcp,0.6647477746009827,0.49847039580345154
pinky_pip,0.6658964157104492,0.4389585256576538
pinky_dip,0.673307478427887,0.40043169260025024
pinky_tip,0.683228075504303,0.36632591485977173
wrist,0.6555733680725098,0.7127360701560974
thumb_cmc,0.6994851231575012,0.7175121307373047
thumb_mcp,0.7343637943267822,0.6931236982345581
thumb_ip,0.7597977519035339,0.673527717590332
thumb_tip,0.7776347994804382,0.663957953453064
index_finger_mcp,0.7301217913627625,0.5661271214485168
index_finger_pip,0.7549870610237122,0.5099188685417175
index_finger_dip,0.7764188647270203,0.48060452938079834
index_finger_tip,0.7962229251861572,0.4586368501186371
middle_finger_mcp,0.7189269661903381,0.5537668466567993
middle_finger_pip,0.7431015372276306,0.4867849051952362
middle_finger_dip,0.7662084698677063,0.44985201954841614
middle_finger_tip,0.7874559164047241,0.4216318726539612
ring_finger_mcp,0.7037434577941895,0.5500746965408325
ring_finger_pip,0.723033607006073,0.48229753971099854
ring_finger_dip,0.7443919777870178,0.44726842641830444
ring_finger_tip,0.7651656866073608,0.42060965299606323
pinky_mcp,0.68465256690979,0.5565047860145569
pinky_pip,0.6888437271118164,0.4997420310974121
pinky_dip,0.6976414918899536,0.465140700340271
pinky_tip,0.708238959312439,0.4362344741821289
wrist,0.6586349606513977,0.7644498944282532
thumb_cmc,0.7073832750320435,0.7765401601791382
thumb_mcp,0.7446991801261902,0.7593285441398621
thumb_ip,0.7716229557991028,0.7426843643188477
thumb_tip,0.7893980145454407,0.7325557470321655
index_finger_mcp,0.7468591928482056,0.6368478536605835
index_finger_pip,0.7787011861801147,0.5868839025497437
index_finger_dip,0.8034665584564209,0.5605005025863647
index_finger_tip,0.8254164457321167,0.5401901006698608
middle_finger_mcp,0.7381189465522766,0.6236857175827026
middle_finger_pip,0.769660472869873,0.5629146099090576
middle_finger_dip,0.7977600693702698,0.5307168960571289
middle_finger_tip,0.821246862411499,0.5062695741653442
ring_finger_mcp,0.723446249961853,0.6197121739387512
ring_finger_pip,0.748176097869873,0.5552974343299866
ring_finger_dip,0.7737624645233154,0.5235325694084167
ring_finger_tip,0.7960690855979919,0.49942320585250854
pinky_mcp,0.7042093276977539,0.6246488690376282
pinky_pip,0.7132659554481506,0.5673844814300537
pinky_dip,0.7244272232055664,0.5313176512718201
pinky_tip,0.7354708909988403,0.500342845916748
wrist,0.6645926833152771,0.8161570429801941
thumb_cmc,0.7119119763374329,0.8328945636749268
thumb_mcp,0.7500952482223511,0.8157132863998413
thumb_ip,0.775685727596283,0.8009467720985413
thumb_tip,0.795477032661438,0.7992830276489258
index_finger_mcp,0.7585283517837524,0.7003247737884521
index_finger_pip,0.7910719513893127,0.6520900130271912
index_finger_dip,0.8170559406280518,0.6306743025779724
index_finger_tip,0.8405748605728149,0.6166071891784668
middle_finger_mcp,0.7489466667175293,0.6885730028152466
middle_finger_pip,0.7817109227180481,0.6329067349433899
middle_finger_dip,0.8130508661270142,0.6075283288955688
middle_finger_tip,0.8405808210372925,0.5898057818412781
ring_finger_mcp,0.7345722317695618,0.6860190629959106
ring_finger_pip,0.7600463628768921,0.6272244453430176
ring_finger_dip,0.7907049655914307,0.5980328917503357
ring_finger_tip,0.8186503052711487,0.5768574476242065
pinky_mcp,0.7163195610046387,0.6933712959289551
pinky_pip,0.724641740322113,0.6404237151145935
pinky_dip,0.7370132207870483,0.6046137809753418
pinky_tip,0.7502847909927368,0.573794960975647
wrist,0.682936429977417,0.8507535457611084
thumb_cmc,0.7096824645996094,0.8804013729095459
thumb_mcp,0.745624840259552,0.867196798324585
thumb_ip,0.7744832038879395,0.8544737696647644
thumb_tip,0.7990369200706482,0.8540249466896057
index_finger_mcp,0.7601832151412964,0.7674170732498169
index_finger_pip,0.7945864796638489,0.7275495529174805
index_finger_dip,0.8257180452346802,0.7078922986984253
index_finger_tip,0.8525515198707581,0.6922515034675598
middle_finger_mcp,0.7522924542427063,0.7515695095062256
middle_finger_pip,0.7852245569229126,0.7081766128540039
middle_finger_dip,0.8197847604751587,0.6836065053939819
middle_finger_tip,0.8521466255187988,0.664406955242157
ring_finger_mcp,0.7373133301734924,0.7457493543624878
ring_finger_pip,0.7676379084587097,0.6998862028121948
ring_finger_dip,0.7986599206924438,0.6719920039176941
ring_finger_tip,0.8267590999603271,0.6508188247680664
pinky_mcp,0.7171891927719116,0.7495255470275879
pinky_pip,0.7318866848945618,0.7055299282073975
pinky_dip,0.7481603622436523,0.6745292544364929
pinky_tip,0.7627217173576355,0.6487211585044861
wrist,0.6626320481300354,0.897572934627533
thumb_cmc,0.7089790105819702,0.9234943389892578
thumb_mcp,0.7484716773033142,0.9132674336433411
thumb_ip,0.774913489818573,0.9036842584609985
thumb_tip,0.7957226634025574,0.9021480083465576
index_finger_mcp,0.7642940878868103,0.8105631470680237
index_finger_pip,0.7990143299102783,0.7669050097465515
index_finger_dip,0.8289207816123962,0.7483140230178833
index_finger_tip,0.8548749089241028,0.7368518114089966
middle_finger_mcp,0.7560129165649414,0.8006085753440857
middle_finger_pip,0.7951028347015381,0.7588301301002502
middle_finger_dip,0.8306835889816284,0.7477381229400635
middle_finger_tip,0.8606183528900146,0.739863395690918
ring_finger_mcp,0.7415943741798401,0.7974905967712402
ring_finger_pip,0.7733246684074402,0.7476078271865845
ring_finger_dip,0.8061022162437439,0.7257297039031982
ring_finger_tip,0.8347504138946533,0.7076179385185242
pinky_mcp,0.7235146164894104,0.8022363185882568
pinky_pip,0.738345742225647,0.7528241872787476
pinky_dip,0.7551513910293579,0.7230406403541565
pinky_tip,0.7714916467666626,0.6961970925331116
wrist,0.6587505340576172,0.9253621697425842
thumb_cmc,0.7048664689064026,0.9518117904663086
thumb_mcp,0.7445173859596252,0.9446708559989929
thumb_ip,0.7727183699607849,0.9404199719429016
thumb_tip,0.7979656457901001,0.9401224851608276
index_finger_mcp,0.7648950219154358,0.8478646874427795
